名無したん(;´Д｀)ﾊｧﾊｧ <small>転載ダメ&#169;bbspink.com</small>(９級) </b>(ｱｳｱｳｲｰ Sa7f-uYF4)<b><>sage<>2016/10/29(土) 11:02:00.93 ID:8DaMtQ+ca<> !extend::vvvvv <br> !extend::vvvvv <br> ふたなりについて語るスレです <br> 次スレは<a href="../test/read.cgi/ascii2d/1477706520/980" rel="noopener noreferrer" target="_blank">&gt;&gt;980</a>が立ててください <br> 荒らし対策のため、スレ建ての際には1行目に「」をつけましょう(「!extend::vvvvv」は不用) <br> 末尾のVIPQ2～は次スレ建て時に削除してください <br>  <br> ・玉有り玉無しに関する議論、片方を貶める発言は禁止。煽りや荒らしに反応する方も荒らし。 <br> ・そのような発言を見掛けたら、反応せずに即対象のﾜｯﾁｮｲをNGに入れてスルーを徹底しましょう。 <br>  <br> 【新設板】ふたなり板 <br> http://nasu.bbspink.com/futanari/ <br>  <br> ふたなり作家wiki (凍結されました) <br> http://www58.atwiki.jp/futamatome <br>  <br> 避難所 <br> http://jbbs.shitaraba.net/bbs/read.cgi/computer/39455/1225966764/ <br>  <br> ※前スレ <br> ふたなりスレ in 半角二次元板 Part159  <br> http://mercury.bbspink.com/test/read.cgi/ascii2d/1470312720/ <hr>VIPQ2_EXTDAT: default:vvvvv:1000:512:----: EXT was configured <>ふたなりスレ in 半角二次元板 Part160 [無断転載禁止]&#169;bbspink.com	
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ｱｳｱｳｲｰ Sa7f-QpRP)<b><>sage<>2016/10/29(土) 11:07:44.01 ID:8DaMtQ+ca<> http://iiidx2ch.net/subject/ascii2d/ <br> 1440分(24時間)内に22レス？で保守しないと保守dat落ちするっぽいね <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ﾜｯﾁｮｲ 07d7-WjTj)<b><>sage<>2016/10/29(土) 11:08:39.68 ID:06ASg5NK0<> 乙んちん <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ｱｳｱｳｲｰ Sa7f-QpRP)<b><>sage<>2016/10/29(土) 11:09:23.56 ID:8DaMtQ+ca<> とりあえず30レスまでほしゅ <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ﾜｯﾁｮｲ 07d7-WjTj)<b><>sage<>2016/10/29(土) 11:10:39.14 ID:06ASg5NK0<> ちんちん <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ｱｳｱｳｶｰ Sa7f-Jz20)<b><>sage<>2016/10/29(土) 11:11:22.12 ID:1PPDrWOla<> ちんこ <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ﾜｯﾁｮｲ 07d7-WjTj)<b><>sage<>2016/10/29(土) 11:11:51.19 ID:06ASg5NK0<> ペニス <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ﾜｯﾁｮｲ 07d7-WjTj)<b><>sage<>2016/10/29(土) 11:16:01.81 ID:06ASg5NK0<> チンポ <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ｱｳｱｳｶｰ Sa7f-Jz20)<b><>sage<>2016/10/29(土) 11:16:26.45 ID:1PPDrWOla<> ちんこすき <br> ちんぽきらい <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ｱｳｱｳｲｰ Sa7f-QpRP)<b><>sage<>2016/10/29(土) 11:17:08.91 ID:8DaMtQ+ca<> ぺにぺには？ <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ｱｳｱｳｶｰ Sa7f-Jz20)<b><>sage<>2016/10/29(土) 11:22:46.22 ID:1PPDrWOla<> 微妙だな <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ｱｳｱｳｶｰ Sa7f-Jz20)<b><>sage<>2016/10/29(土) 11:23:03.95 ID:1PPDrWOla<> ちんぽのんぽっていう音が嫌い <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ﾜｯﾁｮｲ 07d7-WjTj)<b><>sage<>2016/10/29(土) 11:23:50.61 ID:06ASg5NK0<> おちんちん←皮被り短小 <br> チンポ←ズルムケ巨根 <br>  <br> なイメージ <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ｱｳｱｳｲｰ Sa7f-QpRP)<b><>sage<>2016/10/29(土) 11:30:34.46 ID:8DaMtQ+ca<> 荒らし対策のため、スレ建ての際には1行目に「!extend::vvvvv」をつけましょう(「」は不用) <br> ↑<a href="../test/read.cgi/ascii2d/1477706520/1" rel="noopener noreferrer" target="_blank">&gt;&gt;1</a>のテンプレに直してくれ <br>  <br> コピーしようとしたら間違って切り取ってしまい、気づいたら戻したけど <br> 間違えたところに戻してしまった <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ｱｳｱｳｶｰ Sa7f-Jz20)<b><>sage<>2016/10/29(土) 11:34:25.76 ID:2BM0hOqKa<> ちんぽは適度な大きさで仮性が好き <>
名無したん(;´Д｀)ﾊｧﾊｧ </b>(ｱｳｱｳｶｰ Sa7f-ieed)<b><><>2016/10/29(土) 11:42:00.16 ID:LClnRtjfa<> ほしゅちん <>
